restaurant_name,amenity_type,address,city,district,province,cuisine_type,phone,website,opening_hours,halal,vegetarian_friendly,latitude,longitude,osm_id,nearby_attractions,google_maps_link,image_url_1,image_url_2,image_url_3,image_url
Blooming Breakfast,Restaurant,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Brunch,,,24/7,,,6.902336,79.869477,12778608263.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Blooming%20Breakfast&center=6.902336,79.869477",https://images.pexels.com/photos/6082133/pexels-photo-6082133.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/9703894/pexels-photo-9703894.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31326827/pexels-photo-31326827.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9271236/pexels-photo-9271236.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Bubbluscious,Cafe,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Bubble Tea,,,,,,6.902562,79.869311,12778648689.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Bubbluscious&center=6.902562,79.869311",https://images.pexels.com/photos/6877572/pexels-photo-6877572.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/30614072/pexels-photo-30614072.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/29394565/pexels-photo-29394565.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31213434/pexels-photo-31213434.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
The Canteen - Walkers Cafe,Cafe,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Sri Lankan,,,,,,6.902824,79.865569,12778659119.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=The%20Canteen%20-%20Walkers%20Cafe&center=6.902824,79.865569",https://images.pexels.com/photos/11490352/pexels-photo-11490352.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/31968846/pexels-photo-31968846.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32255668/pexels-photo-32255668.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/36577748/pexels-photo-36577748.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Barbecue Nation,Restaurant,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Barbecue,,,,,,6.917438,79.855165,12778711316.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Barbecue%20Nation&center=6.917438,79.855165",https://images.pexels.com/photos/4451952/pexels-photo-4451952.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/30749028/pexels-photo-30749028.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31682340/pexels-photo-31682340.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/6238439/pexels-photo-6238439.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Yi Jing,Restaurant,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Chinese,,,,,,6.925799,79.845698,12778905742.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Yi%20Jing&center=6.925799,79.845698",https://images.pexels.com/photos/6130077/pexels-photo-6130077.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/20291129/pexels-photo-20291129.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31513219/pexels-photo-31513219.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31500855/pexels-photo-31500855.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Peshawri,Restaurant,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Indian,,,,,,6.925853,79.845624,12778912276.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Peshawri&center=6.925853,79.845624",https://images.pexels.com/photos/5761696/pexels-photo-5761696.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/762473/pexels-photo-762473.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/260116/pexels-photo-260116.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Avarthana,Restaurant,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Sri Lankan,,,,,,6.925897,79.845556,12778915094.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Avarthana&center=6.925897,79.845556",https://images.pexels.com/photos/4451711/pexels-photo-4451711.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/127513/pexels-photo-127513.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/941861/pexels-photo-941861.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Masala Island,Restaurant,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Indian,,,,,,6.933421,79.843571,12778974848.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Masala%20Island&center=6.933421,79.843571",https://images.pexels.com/photos/4732675/pexels-photo-4732675.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/2641886/pexels-photo-2641886.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/6877613/pexels-photo-6877613.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/27115002/pexels-photo-27115002.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Monster Cafe,Restaurant,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Cafe,,,,,,6.917512,79.855317,12810924082.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Monster%20Cafe&center=6.917512,79.855317",https://images.pexels.com/photos/1237077/pexels-photo-1237077.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29415843/pexels-photo-29415843.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/29845005/pexels-photo-29845005.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/17493822/pexels-photo-17493822.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Ananda Bhawan Pure Vegetarian Hotel,Restaurant,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Indian,,,,,,6.914318,79.877373,13016547154.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Ananda%20Bhawan%20Pure%20Vegetarian%20Hotel&center=6.914318,79.877373",https://images.pexels.com/photos/35996528/pexels-photo-35996528.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/2097090/pexels-photo-2097090.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1581384/pexels-photo-1581384.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/260116/pexels-photo-260116.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
The Bun Club,Restaurant,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Sri Lankan,,,Mo-Su 07:00-00:00,,,6.895799,79.855763,13092505826.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=The%20Bun%20Club&center=6.895799,79.855763",https://images.pexels.com/photos/36448813/pexels-photo-36448813.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/32255675/pexels-photo-32255675.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32399761/pexels-photo-32399761.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/35065203/pexels-photo-35065203.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Barista,Cafe,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Cafe,,,,,,6.89617,79.856515,13092505827.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Barista&center=6.89617,79.856515",https://images.pexels.com/photos/36299492/pexels-photo-36299492.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/30614072/pexels-photo-30614072.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/29845005/pexels-photo-29845005.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31213434/pexels-photo-31213434.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Shark,Restaurant,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Sri Lankan,,,,,,6.926684,79.82808,13095416599.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Shark&center=6.926684,79.82808",https://images.pexels.com/photos/36412537/pexels-photo-36412537.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033379/pexels-photo-29033379.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/20291130/pexels-photo-20291130.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/18379889/pexels-photo-18379889.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Caroma Elite,Cafe,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Sri Lankan,,,,,,6.932787,79.854945,13306520103.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Caroma%20Elite&center=6.932787,79.854945",https://images.pexels.com/photos/5041568/pexels-photo-5041568.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/31968846/pexels-photo-31968846.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32255668/pexels-photo-32255668.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/19286477/pexels-photo-19286477.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Monkey Bean,Cafe,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Sri Lankan,,,,,,6.90836,79.849175,13418802532.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Monkey%20Bean&center=6.90836,79.849175",https://images.pexels.com/photos/1872888/pexels-photo-1872888.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29415843/pexels-photo-29415843.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/29394565/pexels-photo-29394565.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/36577748/pexels-photo-36577748.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Galle Face Hotel,Restaurant,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Sri Lankan,,,,,,6.920426,79.845887,13418802533.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Galle%20Face%20Hotel&center=6.920426,79.845887",https://images.pexels.com/photos/36183160/pexels-photo-36183160.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033148/pexels-photo-29033148.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9703895/pexels-photo-9703895.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/33427661/pexels-photo-33427661.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Monkey Bean,Cafe,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Sri Lankan,,,,,,6.90836,79.849175,13420586884.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Monkey%20Bean&center=6.90836,79.849175",https://images.pexels.com/photos/35965066/pexels-photo-35965066.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29472397/pexels-photo-29472397.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/30294324/pexels-photo-30294324.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/17493822/pexels-photo-17493822.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Fika Deli,Cafe,"Colombo, G, 50A, 00200, Mutthaiah Road",Colombo,Colombo,Western Province,Cafe,+94 77 164 2233,,07:30-23:30,,Yes,6.918375,79.856339,13430531415.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Fika%20Deli&center=6.918375,79.856339",https://images.pexels.com/photos/1121480/pexels-photo-1121480.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/11520188/pexels-photo-11520188.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32083239/pexels-photo-32083239.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/17468822/pexels-photo-17468822.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
capri crust cafe,Cafe,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Sri Lankan,,,,,,6.917336,79.861195,13432318776.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=capri%20crust%20cafe&center=6.917336,79.861195",https://images.pexels.com/photos/35996528/pexels-photo-35996528.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/101533/pexels-photo-101533.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1307698/pexels-photo-1307698.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1307698/pexels-photo-1307698.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
crispy chicken corner,Fast Food,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Sri Lankan,,,,,,6.917198,79.861116,13432383436.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=crispy%20chicken%20corner&center=6.917198,79.861116",https://images.pexels.com/photos/3534750/pexels-photo-3534750.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/1199997/pexels-photo-1199997.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1639561/pexels-photo-1639561.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1639556/pexels-photo-1639556.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Oldfort Cafe,Restaurant,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Sri Lankan,,,,,,6.934012,79.848273,13468217901.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Oldfort%20Cafe&center=6.934012,79.848273",https://images.pexels.com/photos/5902957/pexels-photo-5902957.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/312418/pexels-photo-312418.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/6067421/pexels-photo-6067421.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/6067421/pexels-photo-6067421.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Light House Galley,Restaurant,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Sri Lankan,,,,,,6.936637,79.841448,224198302.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Light%20House%20Galley&center=6.936637,79.841448",https://images.pexels.com/photos/6152377/pexels-photo-6152377.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/9703894/pexels-photo-9703894.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31326827/pexels-photo-31326827.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9271236/pexels-photo-9271236.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Upali's by Nawaloka,Restaurant,"Colombo 07, 65, C.W.W Kannangara Mawatha",Colombo,Colombo,Western Province,Regional,+94112695812,https://www.upalis.com/,,,,6.912657,79.865081,233596648.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Upali%27s%20by%20Nawaloka&center=6.912657,79.865081",https://images.pexels.com/photos/7573047/pexels-photo-7573047.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/20291129/pexels-photo-20291129.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31513219/pexels-photo-31513219.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31500855/pexels-photo-31500855.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Hotel De Plaza,Restaurant,"329, Galle Road",Colombo,Colombo,Western Province,Indian,+94 77 759 6979,,,,,6.906513,79.851439,327567097.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Hotel%20De%20Plaza&center=6.906513,79.851439",https://images.pexels.com/photos/35911698/pexels-photo-35911698.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/762473/pexels-photo-762473.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/260116/pexels-photo-260116.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Hector Kobeekaduwa Restaurant,Restaurant,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Sri Lankan,,,,,,6.90762,79.871765,393610079.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Hector%20Kobeekaduwa%20Restaurant&center=6.90762,79.871765",https://images.pexels.com/photos/7518974/pexels-photo-7518974.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/127513/pexels-photo-127513.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/941861/pexels-photo-941861.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Buhari Hotel,Restaurant,"Colombo, Sri Lanka",Colombo,Colombo,Western Province,Sri Lankan,,,,,,6.929501,79.86436,400250668.0,Gangaramaya Temple; National Museum; Galle Face Green; Pettah Market,"https://www.google.com/maps/search/?api=1&query=Buhari%20Hotel&center=6.929501,79.86436",https://images.pexels.com/photos/5863646/pexels-photo-5863646.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/32255675/pexels-photo-32255675.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32399761/pexels-photo-32399761.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/35065203/pexels-photo-35065203.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
